order_id,customer_id,product_id,warehouse_id,quantity,selling_price,discount,final_amount,payment_method,order_status,order_date
O007475,C0432,P0057,W019,1,500.43,84.59,415.84,Cash,Cancelled,2025-08-08
O007476,C0258,P0167,W010,9,121.8,54.8,1041.4,Debit Card,Pending,2026-04-07
O007477,C0121,P0193,W016,10,327.81,352.38,2925.72,Credit Card,Cancelled,2026-01-20
O007478,C0437,P0074,W015,10,318.47,183.24,3001.46,Debit Card,Pending,2026-06-06
O007479,C0224,P0153,W017,4,97.2,3.12,385.68,Cash,Completed,2026-04-23
O007480,C0375,P0153,W009,1,97.2,19.28,77.92,Net Banking,Cancelled,2026-06-08
O007481,C0263,P0190,W014,9,537.59,92.33,4745.98,Credit Card,Cancelled,2026-05-13
O007482,C0089,P0088,W018,2,512.39,25.72,999.06,Net Banking,Completed,2025-10-21
O007483,C0431,P0170,W001,9,505.56,173.45,4376.59,Debit Card,Cancelled,2026-02-03
O007484,C0101,P0111,W003,5,638.29,631.66,2559.79,Credit Card,Pending,2026-02-07
O007485,C0047,P0081,W001,6,583.65,634.47,2867.43,Debit Card,Cancelled,2026-05-21
O007486,C0248,P0100,W005,5,451.54,450.71,1806.99,Cash,Cancelled,2026-04-14
O007487,C0137,P0033,W012,2,316.3,0.39,632.21,Cash,Completed,2026-03-06
O007488,C0206,P0154,W004,5,687.94,677.45,2762.25,Debit Card,Pending,2026-04-20
O007489,C0049,P0031,W014,5,475.72,435.02,1943.58,Debit Card,Pending,2025-11-29
O007490,C0338,P0019,W005,7,452.83,349.48,2820.33,UPI,Completed,2026-02-26
O007491,C0065,P0180,W017,5,83.12,32.52,383.08,UPI,Pending,2025-08-11
O007492,C0474,P0007,W007,4,86.6,13.28,333.12,Debit Card,Completed,2026-06-11
O007493,C0306,P0192,W003,1,392.33,35.88,356.45,Credit Card,Cancelled,2026-01-30
O007494,C0100,P0022,W003,2,456.03,61.81,850.25,Debit Card,Completed,2025-08-21
O007495,C0297,P0057,W017,6,500.43,514.18,2488.4,Debit Card,Cancelled,2026-03-01
O007496,C0198,P0076,W006,4,366.83,145.96,1321.36,Credit Card,Cancelled,2026-06-30
O007497,C0382,P0064,W005,9,124.23,133.16,984.91,Credit Card,Cancelled,2025-12-30
O007498,C0146,P0137,W005,3,70.49,24.67,186.8,Debit Card,Cancelled,2025-10-06
O007499,C0415,P0006,W011,8,615.25,880.35,4041.65,Net Banking,Cancelled,2026-03-27
O007500,C0086,P0022,W020,7,456.03,320.81,2871.4,Cash,Cancelled,2026-08-01
O007501,C0116,P0194,W004,4,316.48,116.68,1149.24,Cash,Cancelled,2026-04-22
O007502,C0038,P0155,W016,4,70.67,24.31,258.37,UPI,Pending,2026-03-19
O007503,C0460,P0054,W007,1,298.13,11.31,286.82,Net Banking,Cancelled,2026-01-14
O007504,C0467,P0036,W006,6,550.45,426.86,2875.84,Debit Card,Pending,2026-08-01
O007505,C0396,P0113,W005,4,229.52,147.13,770.95,Net Banking,Pending,2025-12-25
O007506,C0472,P0149,W008,1,102.98,11.62,91.36,UPI,Completed,2025-08-12
O007507,C0003,P0066,W008,3,156.35,91.39,377.66,Credit Card,Completed,2026-05-25
O007508,C0135,P0115,W011,8,346.43,228.82,2542.62,Net Banking,Completed,2025-08-30
O007509,C0122,P0194,W003,6,316.48,242.86,1656.02,Cash,Completed,2025-11-24
O007510,C0419,P0163,W005,1,561.9,61.73,500.17,Credit Card,Completed,2026-06-07
O007511,C0101,P0101,W019,2,536.98,205.35,868.61,Net Banking,Cancelled,2025-10-29
O007512,C0064,P0200,W012,10,181.69,325.22,1491.68,UPI,Pending,2026-04-04
O007513,C0440,P0101,W007,7,536.98,698.06,3060.8,Cash,Completed,2026-06-13
O007514,C0470,P0104,W006,2,61.8,0.67,122.93,Net Banking,Completed,2025-09-14
O007515,C0438,P0187,W010,7,557.43,611.16,3290.85,Net Banking,Completed,2026-04-23
O007516,C0251,P0060,W001,7,220.07,261.13,1279.36,Net Banking,Cancelled,2026-06-29
O007517,C0039,P0187,W007,6,557.43,320.06,3024.52,Debit Card,Pending,2025-08-16
O007518,C0059,P0067,W016,3,610.98,268.31,1564.63,Credit Card,Completed,2026-04-21
O007519,C0292,P0176,W020,3,708.65,60.29,2065.66,Cash,Completed,2026-06-11
O007520,C0352,P0078,W010,5,134.38,11.64,660.26,UPI,Pending,2025-12-29
O007521,C0120,P0200,W019,3,181.69,52.09,492.98,Net Banking,Pending,2026-03-18
O007522,C0212,P0166,W009,8,399.5,198.91,2997.09,Cash,Cancelled,2025-09-11
O007523,C0215,P0064,W012,3,124.23,39.5,333.19,Cash,Completed,2026-02-13
O007524,C0323,P0097,W010,9,339.95,511.18,2548.37,Credit Card,Completed,2026-07-14
O007525,C0385,P0156,W017,1,716.77,84.02,632.75,Debit Card,Completed,2025-12-30
O007526,C0352,P0098,W008,2,515.46,138.89,892.03,Net Banking,Completed,2025-08-18
O007527,C0169,P0025,W008,6,464.04,125.87,2658.37,Net Banking,Completed,2026-02-19
O007528,C0004,P0076,W007,3,366.83,40.14,1060.35,Debit Card,Pending,2026-02-03
O007529,C0011,P0055,W015,3,691.95,215.83,1860.02,Debit Card,Cancelled,2025-12-25
O007530,C0474,P0048,W014,9,197.9,195.69,1585.41,Debit Card,Cancelled,2025-10-24
O007531,C0192,P0027,W008,1,78.28,3.33,74.95,Credit Card,Cancelled,2025-11-02
O007532,C0305,P0068,W007,8,244.39,96.55,1858.57,Debit Card,Completed,2025-12-24
O007533,C0224,P0096,W016,1,223.64,39.3,184.34,Net Banking,Cancelled,2025-11-29
O007534,C0250,P0083,W009,8,557.15,119.13,4338.07,Net Banking,Pending,2026-03-27
O007535,C0258,P0108,W005,6,467.1,293.48,2509.12,Cash,Completed,2025-10-08
O007536,C0203,P0047,W002,9,519.72,191.96,4485.52,Debit Card,Cancelled,2025-12-09
O007537,C0367,P0190,W001,5,537.59,515.85,2172.1,Cash,Completed,2026-07-16
O007538,C0111,P0058,W017,5,607.88,386.62,2652.78,Net Banking,Cancelled,2026-06-02
O007539,C0024,P0182,W004,3,103.87,43.6,268.01,Net Banking,Completed,2026-02-17
O007540,C0355,P0023,W004,10,673.26,1160.5,5572.1,Credit Card,Cancelled,2025-12-27
O007541,C0212,P0171,W007,2,165.53,5.68,325.38,Credit Card,Pending,2025-10-23
O007542,C0267,P0085,W014,8,734.45,993.92,4881.68,Cash,Pending,2025-11-10
O007543,C0318,P0104,W018,7,61.8,32.95,399.65,Debit Card,Cancelled,2026-01-18
O007544,C0013,P0097,W015,7,339.95,139.67,2239.98,UPI,Pending,2026-07-29
O007545,C0001,P0010,W008,7,275.52,36.09,1892.55,Credit Card,Completed,2025-10-24
O007546,C0232,P0051,W020,2,229.62,34.63,424.61,Net Banking,Cancelled,2026-06-15
O007547,C0233,P0080,W018,10,24.4,33.86,210.14,UPI,Completed,2026-07-13
O007548,C0483,P0128,W020,8,366.55,56.68,2875.72,Debit Card,Cancelled,2026-07-27
O007549,C0351,P0112,W005,8,635.62,981.97,4102.99,Debit Card,Completed,2025-12-06
O007550,C0437,P0133,W004,1,659.87,33.39,626.48,Debit Card,Completed,2025-09-28
O007551,C0409,P0004,W011,2,47.98,2.56,93.4,UPI,Pending,2026-01-29
O007552,C0257,P0096,W011,1,223.64,18.35,205.29,UPI,Pending,2026-08-03
O007553,C0238,P0029,W005,6,380.84,227.45,2057.59,UPI,Cancelled,2025-10-10
O007554,C0070,P0117,W001,7,422.57,113.45,2844.54,UPI,Completed,2026-01-05
O007555,C0145,P0060,W015,10,220.07,225.48,1975.22,UPI,Completed,2025-10-17
O007556,C0035,P0017,W013,4,438.91,74.37,1681.27,Cash,Pending,2025-11-26
O007557,C0225,P0156,W004,6,716.77,493.73,3806.89,Net Banking,Cancelled,2026-06-25
O007558,C0118,P0098,W011,7,515.46,215.39,3392.83,UPI,Cancelled,2025-10-21
O007559,C0183,P0116,W004,9,446.14,326.78,3688.48,UPI,Cancelled,2026-02-15
O007560,C0142,P0093,W012,6,102.56,120.35,495.01,Credit Card,Cancelled,2026-05-10
O007561,C0462,P0037,W003,3,536.12,127.47,1480.89,Cash,Pending,2025-10-26
O007562,C0014,P0168,W017,8,802.22,482.86,5934.9,Cash,Cancelled,2025-12-14
O007563,C0141,P0173,W003,4,112.19,68.12,380.64,Credit Card,Pending,2025-08-06
O007564,C0330,P0050,W020,7,407.27,361.95,2488.94,Debit Card,Completed,2026-02-24
O007565,C0286,P0042,W019,2,276.02,45.64,506.4,Cash,Completed,2026-06-05
O007566,C0362,P0112,W003,6,635.62,694.53,3119.19,Credit Card,Completed,2025-09-10
O007567,C0403,P0096,W007,10,223.64,109.26,2127.14,UPI,Pending,2026-04-01
O007568,C0290,P0169,W016,8,685.11,723.94,4756.94,Cash,Cancelled,2025-09-05
O007569,C0224,P0199,W008,3,550.92,274.74,1378.02,Debit Card,Cancelled,2026-01-18
O007570,C0359,P0116,W020,8,446.14,280.19,3288.93,Debit Card,Pending,2025-09-29
O007571,C0073,P0150,W004,4,79.1,16.04,300.36,Debit Card,Cancelled,2025-09-07
O007572,C0402,P0105,W004,5,537.76,466.52,2222.28,Credit Card,Completed,2026-03-07
O007573,C0140,P0033,W012,7,316.3,50.6,2163.5,Credit Card,Completed,2026-08-05
O007574,C0256,P0101,W014,3,536.98,258.46,1352.48,Cash,Completed,2026-07-21
O007575,C0336,P0022,W010,9,456.03,98.71,4005.56,UPI,Completed,2025-08-10
O007576,C0376,P0186,W014,10,703.11,1066.71,5964.39,Net Banking,Pending,2025-08-06
O007577,C0157,P0020,W018,6,658.43,57.01,3893.57,Cash,Completed,2025-08-05
O007578,C0211,P0176,W010,9,708.65,692.96,5684.89,Net Banking,Pending,2026-01-31
O007579,C0366,P0064,W016,1,124.23,10.52,113.71,Debit Card,Pending,2025-11-05
O007580,C0196,P0114,W010,4,433.11,309.63,1422.81,Debit Card,Cancelled,2025-10-17
O007581,C0415,P0021,W012,7,244.16,158.0,1551.12,Debit Card,Completed,2025-10-31
O007582,C0140,P0183,W011,3,518.44,3.11,1552.21,UPI,Completed,2025-10-14
O007583,C0372,P0009,W018,10,127.01,43.57,1226.53,UPI,Completed,2026-02-16
O007584,C0389,P0002,W003,10,318.95,625.3,2564.2,Credit Card,Completed,2026-01-20
O007585,C0428,P0191,W001,3,583.75,39.6,1711.65,UPI,Completed,2026-05-27
O007586,C0136,P0160,W003,4,103.95,24.53,391.27,Cash,Completed,2026-07-18
O007587,C0180,P0033,W016,8,316.3,109.26,2421.14,Cash,Pending,2025-08-21
O007588,C0035,P0173,W020,7,112.19,136.28,649.05,Debit Card,Cancelled,2025-12-12
O007589,C0431,P0043,W012,8,759.88,985.74,5093.3,Debit Card,Cancelled,2026-03-16
O007590,C0013,P0107,W011,3,223.7,86.96,584.14,UPI,Pending,2026-01-22
O007591,C0212,P0047,W002,3,519.72,113.7,1445.46,Cash,Pending,2026-01-27
O007592,C0476,P0167,W010,6,121.8,97.92,632.88,UPI,Cancelled,2026-05-26
O007593,C0366,P0072,W012,10,712.27,1077.78,6044.92,Cash,Completed,2026-05-19
O007594,C0146,P0068,W012,4,244.39,79.54,898.02,Cash,Pending,2025-08-14
O007595,C0046,P0012,W009,9,342.53,123.32,2959.45,Net Banking,Cancelled,2025-12-27
O007596,C0229,P0029,W004,7,380.84,459.91,2205.97,Cash,Cancelled,2025-11-06
O007597,C0495,P0189,W002,5,416.57,199.65,1883.2,Net Banking,Cancelled,2025-10-18
O007598,C0468,P0057,W014,7,500.43,575.38,2927.63,Net Banking,Cancelled,2026-06-05
O007599,C0119,P0092,W007,7,165.58,198.01,961.05,Credit Card,Cancelled,2026-04-05
O007600,C0476,P0127,W018,8,830.32,472.86,6169.7,Debit Card,Cancelled,2025-09-20
O007601,C0113,P0019,W002,3,452.83,247.42,1111.07,Cash,Pending,2025-11-19
O007602,C0296,P0068,W011,7,244.39,104.78,1605.95,UPI,Cancelled,2026-02-07
O007603,C0264,P0114,W020,10,433.11,279.42,4051.68,UPI,Cancelled,2026-06-20
O007604,C0082,P0175,W015,5,636.16,610.24,2570.56,Cash,Cancelled,2025-10-10
O007605,C0404,P0036,W015,6,550.45,164.92,3137.78,UPI,Cancelled,2026-05-10
O007606,C0433,P0020,W004,9,658.43,749.89,5175.98,Cash,Cancelled,2025-08-16
O007607,C0192,P0086,W018,3,781.27,217.28,2126.53,UPI,Cancelled,2026-06-27
O007608,C0175,P0086,W001,10,781.27,1061.29,6751.41,Net Banking,Completed,2026-01-23
O007609,C0291,P0013,W017,10,678.5,849.26,5935.74,Credit Card,Cancelled,2025-12-09
O007610,C0397,P0107,W017,10,223.7,50.28,2186.72,Debit Card,Completed,2025-11-04
O007611,C0405,P0121,W014,5,650.82,86.9,3167.2,Debit Card,Pending,2026-03-26
O007612,C0109,P0003,W016,8,307.09,472.38,1984.34,Credit Card,Cancelled,2026-04-28
O007613,C0330,P0086,W017,1,781.27,126.99,654.28,Debit Card,Cancelled,2025-11-08
O007614,C0007,P0122,W016,3,472.24,258.3,1158.42,Debit Card,Pending,2026-06-22
O007615,C0042,P0027,W018,3,78.28,4.45,230.39,Net Banking,Completed,2025-10-14
O007616,C0143,P0088,W020,8,512.39,598.55,3500.57,Credit Card,Cancelled,2026-01-12
O007617,C0045,P0048,W017,6,197.9,212.16,975.24,Credit Card,Completed,2025-08-08
O007618,C0216,P0007,W016,10,86.6,167.16,698.84,UPI,Pending,2026-04-10
O007619,C0036,P0054,W003,3,298.13,38.89,855.5,Cash,Completed,2026-05-28
O007620,C0212,P0053,W014,5,208.63,157.82,885.33,Debit Card,Cancelled,2025-10-29
O007621,C0308,P0121,W020,1,650.82,43.55,607.27,Net Banking,Completed,2025-08-07
O007622,C0143,P0149,W010,3,102.98,43.83,265.11,Credit Card,Completed,2026-03-25
O007623,C0183,P0025,W019,6,464.04,443.66,2340.58,UPI,Completed,2026-07-23
O007624,C0286,P0191,W019,6,583.75,108.09,3394.41,Net Banking,Cancelled,2026-03-05
O007625,C0045,P0091,W014,7,128.87,62.59,839.5,UPI,Cancelled,2026-04-28
O007626,C0380,P0092,W002,3,165.58,19.58,477.16,Credit Card,Pending,2026-01-26
O007627,C0081,P0070,W005,10,468.0,100.01,4579.99,Net Banking,Completed,2025-10-26
O007628,C0446,P0148,W020,5,538.64,171.67,2521.53,Debit Card,Pending,2026-05-22
O007629,C0154,P0028,W020,10,169.73,205.52,1491.78,Debit Card,Pending,2025-11-04
O007630,C0045,P0089,W015,8,380.36,389.32,2653.56,Cash,Pending,2026-04-16
O007631,C0471,P0047,W001,5,519.72,390.74,2207.86,Credit Card,Pending,2026-01-04
O007632,C0283,P0090,W010,5,414.11,29.18,2041.37,Cash,Cancelled,2026-06-06
O007633,C0440,P0040,W004,5,533.67,293.27,2375.08,UPI,Pending,2026-04-26
O007634,C0132,P0156,W015,10,716.77,23.26,7144.44,Debit Card,Pending,2025-08-24
O007635,C0220,P0019,W013,2,452.83,158.02,747.64,Credit Card,Pending,2025-09-01
O007636,C0251,P0148,W005,5,538.64,146.63,2546.57,Net Banking,Completed,2026-04-26
O007637,C0061,P0038,W005,6,210.73,163.53,1100.85,Credit Card,Pending,2026-04-01
O007638,C0249,P0064,W018,9,124.23,8.7,1109.37,Debit Card,Pending,2025-12-05
O007639,C0195,P0046,W003,3,602.93,178.66,1630.13,UPI,Pending,2025-10-05
O007640,C0499,P0146,W016,7,595.2,25.75,4140.65,Credit Card,Completed,2026-05-28
O007641,C0241,P0005,W003,7,616.49,229.58,4085.85,UPI,Cancelled,2026-03-28
O007642,C0010,P0126,W020,5,352.47,105.83,1656.52,Cash,Cancelled,2025-08-15
O007643,C0254,P0193,W010,10,327.81,46.07,3232.03,Debit Card,Completed,2025-09-20
O007644,C0053,P0094,W002,2,536.83,52.81,1020.85,Debit Card,Completed,2025-10-12
O007645,C0203,P0091,W013,9,128.87,189.44,970.39,Net Banking,Pending,2026-01-14
O007646,C0216,P0010,W012,5,275.52,92.82,1284.78,Debit Card,Pending,2025-09-17
O007647,C0227,P0021,W011,7,244.16,50.94,1658.18,Cash,Completed,2026-05-03
O007648,C0211,P0039,W020,6,696.37,118.46,4059.76,Debit Card,Cancelled,2025-11-21
O007649,C0418,P0043,W015,9,759.88,1095.85,5743.07,Net Banking,Cancelled,2025-10-15
O007650,C0169,P0107,W005,6,223.7,228.85,1113.35,Credit Card,Pending,2026-04-03
O007651,C0429,P0047,W004,10,519.72,91.74,5105.46,Cash,Completed,2025-10-23
O007652,C0116,P0034,W001,7,98.84,126.06,565.82,Cash,Cancelled,2025-10-14
O007653,C0179,P0197,W011,8,603.05,897.54,3926.86,Cash,Pending,2026-03-11
O007654,C0272,P0049,W008,8,200.77,12.92,1593.24,Credit Card,Cancelled,2025-09-03
O007655,C0239,P0080,W012,5,24.4,16.9,105.1,UPI,Pending,2026-05-30
O007656,C0229,P0171,W014,10,165.53,122.44,1532.86,Net Banking,Pending,2026-03-26
O007657,C0418,P0075,W007,2,153.98,53.47,254.49,Cash,Completed,2025-10-25
O007658,C0015,P0086,W001,4,781.27,406.32,2718.76,Net Banking,Completed,2025-08-28
O007659,C0239,P0132,W020,10,661.28,858.13,5754.67,Net Banking,Pending,2025-10-15
O007660,C0351,P0145,W014,1,49.46,3.2,46.26,Debit Card,Cancelled,2026-02-27
O007661,C0108,P0013,W018,3,678.5,401.9,1633.6,Credit Card,Pending,2026-07-28
O007662,C0340,P0109,W007,2,51.49,6.51,96.47,UPI,Cancelled,2026-07-23
O007663,C0181,P0118,W006,10,545.32,855.06,4598.14,UPI,Completed,2025-08-07
O007664,C0297,P0062,W009,3,152.46,87.64,369.74,Cash,Pending,2025-08-06
O007665,C0401,P0093,W008,7,102.56,57.64,660.28,Net Banking,Completed,2026-03-05
O007666,C0227,P0101,W017,7,536.98,306.15,3452.71,Cash,Pending,2026-01-06
O007667,C0104,P0096,W019,4,223.64,158.98,735.58,Debit Card,Completed,2025-12-14
O007668,C0450,P0020,W006,5,658.43,469.41,2822.74,UPI,Completed,2025-08-29
O007669,C0276,P0093,W020,4,102.56,23.28,386.96,Net Banking,Pending,2025-11-09
O007670,C0405,P0107,W009,1,223.7,38.68,185.02,UPI,Completed,2025-10-03
O007671,C0176,P0056,W017,1,73.8,4.68,69.12,Cash,Completed,2026-07-10
O007672,C0060,P0088,W004,8,512.39,15.4,4083.72,Cash,Cancelled,2026-04-21
O007673,C0286,P0035,W010,9,613.51,480.86,5040.73,Net Banking,Completed,2026-03-27
O007674,C0112,P0178,W006,8,253.74,142.94,1886.98,UPI,Cancelled,2025-12-12
O007675,C0373,P0069,W007,1,779.75,107.35,672.4,UPI,Pending,2026-04-17
O007676,C0024,P0096,W013,2,223.64,84.44,362.84,Net Banking,Completed,2026-03-10
O007677,C0285,P0197,W009,1,603.05,87.86,515.19,UPI,Cancelled,2026-02-04
O007678,C0468,P0142,W004,3,465.39,269.05,1127.12,Net Banking,Completed,2025-11-12
O007679,C0050,P0154,W008,1,687.94,119.14,568.8,Credit Card,Completed,2025-10-23
O007680,C0072,P0160,W020,8,103.95,77.37,754.23,Credit Card,Pending,2026-06-16
O007681,C0455,P0060,W008,4,220.07,46.93,833.35,Net Banking,Cancelled,2026-05-16
O007682,C0277,P0095,W019,4,121.43,51.29,434.43,Net Banking,Cancelled,2025-10-10
O007683,C0096,P0006,W019,9,615.25,90.9,5446.35,Credit Card,Completed,2026-02-16
O007684,C0195,P0003,W012,6,307.09,325.19,1517.35,Net Banking,Pending,2026-02-07
O007685,C0434,P0111,W019,4,638.29,313.45,2239.71,Debit Card,Cancelled,2026-07-20
O007686,C0012,P0026,W005,9,424.88,264.41,3559.51,Credit Card,Cancelled,2025-11-26
O007687,C0058,P0105,W006,5,537.76,95.06,2593.74,Net Banking,Pending,2025-12-17
O007688,C0023,P0200,W018,9,181.69,160.82,1474.39,Credit Card,Cancelled,2026-02-27
O007689,C0217,P0069,W018,8,779.75,943.97,5294.03,Credit Card,Completed,2025-12-29
O007690,C0111,P0183,W007,9,518.44,144.94,4521.02,Credit Card,Cancelled,2025-11-18
O007691,C0073,P0038,W017,4,210.73,125.09,717.83,Credit Card,Cancelled,2026-02-12
O007692,C0422,P0130,W012,4,247.63,110.33,880.19,Cash,Completed,2026-06-05
O007693,C0256,P0010,W012,9,275.52,116.73,2362.95,Cash,Pending,2026-05-20
O007694,C0348,P0091,W019,6,128.87,113.26,659.96,Net Banking,Pending,2025-11-28
O007695,C0068,P0190,W020,8,537.59,606.35,3694.37,Net Banking,Pending,2026-02-14
O007696,C0422,P0082,W014,3,524.26,95.02,1477.76,Credit Card,Cancelled,2025-11-24
O007697,C0236,P0149,W009,1,102.98,0.13,102.85,Cash,Completed,2026-04-29
O007698,C0219,P0121,W005,6,650.82,174.1,3730.82,Credit Card,Completed,2026-01-31
O007699,C0437,P0003,W016,8,307.09,166.43,2290.29,Credit Card,Completed,2025-09-22
O007700,C0200,P0098,W015,2,515.46,26.53,1004.39,UPI,Cancelled,2026-01-01
O007701,C0338,P0160,W005,4,103.95,3.42,412.38,UPI,Pending,2025-11-05
O007702,C0168,P0153,W005,7,97.2,15.67,664.73,Net Banking,Completed,2025-09-01
O007703,C0350,P0088,W011,1,512.39,73.73,438.66,Debit Card,Completed,2026-04-03
O007704,C0363,P0173,W003,1,112.19,18.36,93.83,UPI,Pending,2026-07-19
O007705,C0417,P0012,W004,7,342.53,51.28,2346.43,UPI,Completed,2026-03-25
O007706,C0103,P0032,W008,8,562.17,68.56,4428.8,UPI,Completed,2025-10-18
O007707,C0203,P0147,W018,2,250.9,65.76,436.04,Debit Card,Completed,2026-05-24
O007708,C0243,P0026,W012,5,424.88,338.31,1786.09,Cash,Completed,2026-04-25
O007709,C0023,P0149,W003,10,102.98,82.3,947.5,Cash,Cancelled,2026-04-08
O007710,C0085,P0047,W015,8,519.72,82.93,4074.83,Credit Card,Pending,2025-11-02
O007711,C0235,P0047,W007,7,519.72,527.76,3110.28,Credit Card,Pending,2026-05-14
O007712,C0194,P0030,W003,4,129.09,88.8,427.56,Credit Card,Pending,2025-12-28
O007713,C0432,P0155,W017,4,70.67,21.53,261.15,UPI,Completed,2026-06-15
O007714,C0394,P0081,W011,8,583.65,568.72,4100.48,UPI,Cancelled,2026-05-02
O007715,C0183,P0157,W018,9,596.45,989.41,4378.64,UPI,Completed,2026-01-17
O007716,C0398,P0077,W010,10,705.01,639.31,6410.79,Net Banking,Pending,2026-03-31
O007717,C0257,P0069,W003,2,779.75,273.42,1286.08,Debit Card,Pending,2026-05-28
O007718,C0262,P0007,W006,5,86.6,60.61,372.39,Debit Card,Pending,2026-04-06
O007719,C0205,P0042,W003,7,276.02,194.06,1738.08,Net Banking,Pending,2025-08-08
O007720,C0053,P0179,W015,8,761.14,268.96,5820.16,Cash,Pending,2026-04-21
O007721,C0484,P0112,W019,4,635.62,116.89,2425.59,Debit Card,Cancelled,2026-06-04
O007722,C0155,P0160,W009,5,103.95,33.46,486.29,Debit Card,Completed,2026-05-06
O007723,C0273,P0118,W005,1,545.32,103.89,441.43,Cash,Pending,2025-08-12
O007724,C0273,P0178,W012,1,253.74,20.8,232.94,Cash,Pending,2025-08-17
O007725,C0223,P0063,W006,8,152.21,109.86,1107.82,Credit Card,Cancelled,2026-04-05
O007726,C0097,P0078,W007,8,134.38,21.71,1053.33,Net Banking,Cancelled,2025-09-12
O007727,C0268,P0115,W006,7,346.43,124.24,2300.77,Cash,Cancelled,2026-08-04
O007728,C0229,P0047,W019,10,519.72,556.55,4640.65,Cash,Cancelled,2025-12-15
O007729,C0383,P0083,W009,7,557.15,204.38,3695.67,UPI,Pending,2026-07-28
O007730,C0400,P0003,W011,6,307.09,311.59,1530.95,UPI,Pending,2026-06-20
O007731,C0360,P0029,W008,5,380.84,116.32,1787.88,Cash,Completed,2025-11-07
O007732,C0004,P0082,W004,2,524.26,1.46,1047.06,Credit Card,Completed,2026-05-29
O007733,C0476,P0032,W014,10,562.17,696.59,4925.11,UPI,Completed,2026-01-05
O007734,C0229,P0076,W012,8,366.83,235.18,2699.46,Debit Card,Cancelled,2026-06-29
O007735,C0122,P0068,W019,7,244.39,171.04,1539.69,Net Banking,Completed,2026-06-07
O007736,C0032,P0070,W003,10,468.0,29.42,4650.58,Debit Card,Cancelled,2026-06-09
O007737,C0252,P0175,W018,6,636.16,103.72,3713.24,Debit Card,Completed,2026-01-23
O007738,C0092,P0051,W005,5,229.62,51.36,1096.74,Debit Card,Pending,2025-09-08
O007739,C0258,P0033,W019,3,316.3,41.88,907.02,Credit Card,Cancelled,2025-12-25
O007740,C0086,P0001,W005,9,711.01,428.98,5970.11,UPI,Pending,2025-08-30
O007741,C0380,P0075,W004,9,153.98,178.08,1207.74,UPI,Cancelled,2025-08-08
O007742,C0261,P0007,W007,6,86.6,74.77,444.83,Credit Card,Pending,2025-12-03
O007743,C0347,P0122,W006,9,472.24,463.8,3786.36,Credit Card,Cancelled,2026-04-22
O007744,C0040,P0155,W017,4,70.67,34.12,248.56,Cash,Completed,2025-08-09
O007745,C0491,P0074,W012,7,318.47,60.79,2168.5,UPI,Pending,2025-09-06
O007746,C0240,P0029,W017,6,380.84,144.95,2140.09,UPI,Cancelled,2026-02-09
O007747,C0194,P0014,W010,8,248.91,192.28,1799.0,Cash,Cancelled,2025-12-07
O007748,C0278,P0068,W015,10,244.39,399.59,2044.31,Net Banking,Cancelled,2026-03-02
O007749,C0277,P0169,W009,7,685.11,18.38,4777.39,UPI,Pending,2025-10-22
O007750,C0149,P0077,W017,1,705.01,118.85,586.16,Net Banking,Completed,2026-01-18
O007751,C0390,P0012,W014,9,342.53,108.76,2974.01,Debit Card,Completed,2025-11-27
O007752,C0191,P0140,W018,5,719.31,94.8,3501.75,Debit Card,Completed,2026-02-15
O007753,C0448,P0100,W002,10,451.54,843.89,3671.51,UPI,Completed,2026-01-06
O007754,C0042,P0165,W007,1,221.44,22.55,198.89,Credit Card,Completed,2025-12-09
O007755,C0374,P0135,W007,5,444.2,275.88,1945.12,Credit Card,Completed,2026-02-04
O007756,C0244,P0137,W017,6,70.49,33.45,389.49,Cash,Pending,2025-10-23
O007757,C0111,P0149,W015,5,102.98,86.21,428.69,Debit Card,Pending,2026-05-18
O007758,C0198,P0039,W004,10,696.37,817.4,6146.3,Debit Card,Cancelled,2025-10-09
O007759,C0014,P0136,W019,9,596.21,610.79,4755.1,Debit Card,Cancelled,2026-05-29
